ID,Block_no,Treatment_no,Farm,Research_Organization,Production_type,Field_no,Region,Municipality,Year_of_experiment,Lati_DD,Long_DD,Cultivar,Cultivar_purity_perc,Year_of_stand_establishment,Nutrient_tested,Cropping_system,Fertilizer_formula,Fertilizer_21-0-0,Fertilizer_8-0-0,Fertilizer_6-1-1,Fertilizer_24-5-11,Fertilizer_14-14-14,Fertilizer_13-13-13,Fertilizer_11-52-0,Fertilizer_11-38-0,Fertilizer_10-10-20,Fertilizer_5-10-30,"Fertilizer_4,9-2,7-3,5",Fertilizer_2-6-42,Fertilizer_0-46-0,Fertilizer_0-13-0,Fertilizer_0-0-62,Fertilizer_0-0-56,Fertilizer_0-0-50,Fertilizer_0-0-22-11,Fertilizer_0-0-0-21,Fertilizer_0-0-0-25,Fertilizer_0-0-0-90,Fertilizer-name_N,Fertilizer-name_P,Fertilizer-name_K,Fertilizer-name_Mg,Fertilizer-name_Ca,Fertilizer-name_Cu,Fertilizer-name_B,Fertilizer-name_S,Fertilizer-tot-dose_N_kg_ha,Fertilizer-tot-dose_P_kg_ha,Fertilizer-tot-dose_K_kg_ha,Fertilizer-tot-dose_Mg_kg_ha,Fertilizer-tot-dose_Cu_kg_ha,Fertilizer-tot-dose_B_kg_ha,Fertilizer-tot-dose_Zn_kg_ha,Fertilizer-dose_S_elementary_kg_ha,Fertilizer-dose_S_SCU_ kg_ha,Fertilizer-tot-dose_S_kg_ha,Fertilizer-dose_Ca_kg_ha,Fertilizer_date_application1_S,Fertilizer_date_application2_S,Fertilizer_date_application3_S,Fertilizer_date_application4_Elements_mineurs_S,Fertilizer_date_application1_N,Fertilizer_date_application2_N,Fertilizer_date_application1_NPK,Fertilizer_date_application2_NPK,Fertilizer_date_application3_NPK,Fertilizer_date_application4_NPK,Fertilizer_date_application5_NPK,Fertilizer_date_application6_NPK,Fertilizer_date_application7_NPK,Fertilizer_date_application8_NPK,Fertilizer_date_application1_K,Fertilizer_date_application2_K,Fertilizer_date_application3_K,Fertilizer_date_application4_K,Method_CSN_drying_T_celcius_leaf_fruit,Method_CSN_leaf_fruit,Method_extraction_leaf_fruit,Method_quantification_leaf_fruit,Method_CSN.drying_T_celcius_soil,Method_CNS_grinding_0.02mm,Method_C_soil,Method_N_soil,Method_quantification_Nutrients_Mehlich3_soil,Methode_quantification_Oxalate_soil,Leaf_Date_collection_stage1,Leaf_C_stage1_g_kg,Leaf_S_stage1_g_kg,Leaf_N_stage1_g_kg,Leaf_P_stage1_g_kg,Leaf_K_stage1_g_kg,Leaf_Ca_stage1_g_kg,Leaf1_Mg_stage_g_kg,Leaf_B_stage1_g_kg,Leaf_Cu_stage1_g_kg,Leaf_Zn_stage1_g_kg,Leaf_Mn_stage1_g_kg,Leaf_Fe_stage1_g_kg,Leaf_Al_stage1_g_kg,Leaf_Si_stage1_g_kg,Leaf_date_harvest_stage2,Leaf_C_CNS_stage2_g_kg,Leaf_S_CNS_stage2_g_kg,Leaf_S_stage2_g_kg_ICP,Leaf_N_stage2_g_kg,Leaf_P_stage2_g_kg,Leaf_K_stage2_g_kg,Leaf_Mg_stage2_g_kg,Leaf_Ca_stage2_g_kg,Leaf_B_stage2_g_kg,Leaf_Cu_stage2_g_kg,Leaf_Zn_stage2_g_kg,Leaf_Mn_stage2_g_kg,Leaf_Fe_stage2_g_kg,Leaf_Al_stage2_g_kg,Leaf_Na_stage2_g_kg,Leaf_Si_stage2_g_kg,Flower_date_harvest,Flower_Nb_upright_collection,Flower_Nb_Flower_collection,Fruit_date_harvest,Fruit_C_g_kg,Fruit_S_g_kg,Fruit_S_g_kg_ICP,Fruit_N_g_kg,Fruit_P_g_kg,Fruit_K_g_kg,Fruit_Ca_g_kg,Fruit_Mg_g_kg,Fruit_B_g_kg,Fruit_Cu_g_kg,Fruit_Zn_g_kg,Fruit_Mn_g_kg,Fruit_Fe_g_kg,Fruit_Al_g_kg,Fruit_Si_g_kg,Fruit_Tacy_labo_mg_Anth_100g,Fruit_Tacy_image_mg_Anth_100g_515nm,Fruit_Brix_degreeBrix,Fruit_Firmness_N_s,Fruit_weight_g,Fruit_yield_Mg_ha,Fruit_moisture_berry_perc,Date_harvest_Fruit_upright,Fruiting_upright_Nb_m2,Nb_Fruit_m2,Soil_sampling_date,Soil_pH_CaCl2_spring,Soil_pH_water_spring,Soil_pH_buffer_spring,Soil_organic_carbon_method,Soil_organic_carbon_OM_mg_kg,Soil_organic_carbon_totC_mg_kg,Soil_S_spring_mg_kg,Soil_N_spring_mg_kg,Soil_Ca_Mehlich3_spring_mg_kg,Soil_Mg_Mehlich3_spring_mg_kg,Soil_K_Mehlich3_spring_mg_kg,Soil_B_Mehlich3_spring_mg_kg,Soil_Cu_Mehlich3_spring_mg_kg,Soil_Zn_Mehlich3_spring_mg_kg,Soil_Fe_Mehlich3_spring_mg_kg,Soil_Mn_Mehlich3_spring_mg_kg,Soil_Al_Mehlich3_spring_mg_kg,Soil_P_Mehlich3_spring_mg_kg,Soil_S_Mehlich3_spring_mg_kg,Soil_Si_Mehlich3_spring_mg_kg,Soil_Na_Mehlich3_spring_mg_kg,Soil_Ca_OX_spring_mg_kg,Soil_Mg_OX_spring_mg_kg,Soil_Fe_OX_spring_mg_kg,Soil_Mn_OX_spring_mg_kg,Soil_Al_OX_spring_mg_kg,Soil_P_OX_spring_mg_kg,Soil_Si_OX_spring_mg_kg,Soil_P_OX_spring_mmol_kg,Soil_Fe_OX_spring_mmol_kg,Soil_Al_OX_spring_mmol_kg,Soil_Date_harvest_autumn,Soil_pH_CaCl2_autumn,Soil_pH_buffer_autumn,Soil_C_autumn_perc,Soil_S_autumn_perc,Soil_N_autumn_perc,Soil_Ca_Mehlich3_autumn_mg_kg,Soil_Mg_Mehlich3_autumn_mg_kg,Soil_K_Mehlich3_autumn_mg_kg,Soil_B_Mehlich3_autumn_mg_kg,Soil_Cu_Mehlich3_autumn_mg_kg,Soil_Zn_Mehlich3_autumn_mg_kg,Soil_Fe_Mehlich3_autumn_mg_kg,Soil_Mn_Mehlich3_autumn_mg_kg,Soil_Al_Mehlich3_autumn_mg_kg,Soil_P_Mehlich3_autumn_mg_kg,Soil_S_Mehlich3_autumn_mg_kg,Soil_Na_Mehlich3_autumn_mg_kg,Soil_bulk density_0_10cm_g_cm3,Soil_bulk density_10_20cm_g_cm3,Soil_bulk density_20_30cm_g_cm3,Soil_texture,Soil_Sand_tot_perc,Soil_clay_tot_perc,Soil_sand_very coarse_1mm_perc,Soil_sand_coarse_0.5mm_perc,Soil_sand_medium_0.25mm_perc,Soil_sand_fine_0.1mm_perc,Soil_sand.very_fine_0.05mm_perc,Soil_series,Precipitations_total_May_mm,Precipitations_total_June_mm,Precipitations_total_July_mm,Precipitations_total_August_mm,Precipitations_total_September_mm,Precipitations_total_October_mm,Temperature_mean_air_May_celcius,Temperature_mean_air_June_celcius,Temperature_mean_air_July_celcius,Temperature_mean_air_August_celcius,Temperature_mean_air_September_celcius,Temperature_mean_air_October_celcius,NDVI,Comments
2014_011,1,P0,Atocas Blanford,Universite Laval,Organic,A9,Centre_du_Quebec,St_Louis_Blanford,2014,46.237854,-72.03705,Stevens,100,2004,P,Conventional,NA,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,P,A,Ammonium sulfate,NA,Potassium sulfate,Epsom salt,NA,Copper sulfate,Soilubor,NA,45,0,80,12,2,1,NA,0,0,31.0468,NA,NA,NA,NA,2014-06-17,NA,NA,2014-06-26,2014-07-02,2014-07-08,2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,65,Ancien CSN Leco,AcideNitrique_Perchlorique,ICP_Foresterie,105,A,Ancien CSN Leco,Ancien CSN Leco,ICP_Foresterie,ICP_Foresterie,15-06-2014,512.62,0.352,6.8184,0.752,6.012,6.655,1.365,0.019,0.022,0.112,0.222,0.336,0.283,NA,09-09-2014,522.24,0.7738,NA,10.43,0.853,4.334,2.145,8.376,0.0482,0.002,0.016,0.238,0.115,0.164,NA,NA,2014-07-06,91,338,2014-10-01,453.82,0,NA,2.2422,0.611,6.875,0.595,0.488,NA,0.00227,0.064412,0.008721,0.076444,0.002,NA,55.88293,NA,NA,NA,1.5,61,87.77,2014-08-16,75,171,15-06-2014,4.11,NA,NA,Ct,NA,8970.9,493,228.6,12.6839182332317,2.56791613331364,7.06521128643293,NA,1.55036431176368,0.288043232408537,276.579256480678,0.280080444626524,1496.7970849814,97.2112869205793,NA,NA,NA,27.7796986560606,12.1200230938636,2.0848584169697,1027.88321672727,2327.53576625455,137.645340454545,366.755528062803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88840880214218,1.41791137433109,1.3764418122447,Sable,93.2449005203441,3.3044203081193,1.27490039840638,7.45019920318724,41.5537848605578,36.4143426294821,4.82071713147411,Saint-Judes,48.2,105.6,86,133.4,56,105.2,11.4,17.2,19.9,17.8,13.2,8.8,NA,NA
2014_012,2,P0,Atocas Blanford,Universite Laval,Organic,A9,Centre_du_Quebec,St_Louis_Blanford,2014,46.237854,-72.03705,Stevens,100,2004,P,Conventional,NA,P,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,P,A,P,P,A,Ammonium sulfate,NA,Potassium sulfate,Epsom salt,NA,Copper sulfate,Soilubor,NA,45,0,80,12,2,1,NA,0,0,31.0468,NA,NA,NA,NA,2014-06-17,NA,NA,2014-06-26,2014-07-02,2014-07-08,2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,65,Ancien CSN Leco,AcideNitrique_Perchlorique,ICP_Foresterie,105,A,Ancien CSN Leco,Ancien CSN Leco,ICP_Foresterie,ICP_Foresterie,15-06-2014,512.27,0.2158,7.0299,0.772,5.1,7.227,1.361,0.0196,0.022,0.127,0.175,0.231,0.198,NA,09-09-2014,515.68,0.8562,NA,10.672,0.887,4.365,2.12,8.468,0.0495,0.002,0.015,0.187,0.095,0.138,NA,NA,2014-07-06,148,537,2014-10-01,444.27,0.1408,NA,3.5162,0.81,7.022,0.557,0.542,NA,0.002806,0.061401,0.006884,0.014711,0,NA,33.71496,NA,NA,NA,1.47,50.41,87.77,2014-08-16,177,439,15-06-2014,4.2,NA,NA,Ct,NA,8672.5,671,382.5,9.52251334923077,2.51586275562115,8.51716034446154,NA,0.514222808703039,0.228747977876923,175.069336886654,0.303824527176923,1727.15561715046,52.5665703936923,NA,NA,NA,30.4249226322464,11.5764792296196,1.94447890304348,1259.64098858696,3253.8834686087,59.5211591086957,813.908419785236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88840880214218,1.41791137433109,1.3764418122447,Sable,92.3177493804793,3.94866732477789,1.3228035538006,6.75222112537018,40.7305034550839,38.6771964461994,4.07699901283316,Saint-Judes,48.2,105.6,86,133.4,56,105.2,11.4,17.2,19.9,17.8,13.2,8.8,NA,NA
2014_013,1,P15,Atocas Blanford,Universite Laval,Organic,A9,Centre_du_Quebec,St_Louis_Blanford,2014,46.237854,-72.03705,Stevens,100,2004,P,Conventional,0-46-0,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,P,P,P,P,A,Ammonium sulfate,Phosphate Trisodique Poudre,Potassium sulfate,Sul_Po_Mag,NA,Copper sulfate,Soilubor,NA,45,15,80,12,2,1,NA,0,0,31.0468,NA,NA,NA,NA,2014-06-17,NA,NA,2014-06-26,2014-07-02,2014-07-08,2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,65,Ancien CSN Leco,AcideNitrique_Perchlorique,ICP_Foresterie,105,A,Ancien CSN Leco,Ancien CSN Leco,ICP_Foresterie,ICP_Foresterie,15-06-2014,512.44,0.4851,7.4922,0.684,4.978,7.391,1.322,0.0176,0.018,0.09,0.188,0.258,0.232,NA,09-09-2014,520.24,1.1898,NA,11.286,0.867,4.718,1.921,7.906,0.0703,0.002,0.011,0.181,0.278,0.381,NA,NA,2014-07-06,95,341,2014-10-01,455.21,0,NA,2.3811,0.642,6.933,0.537,0.48,NA,0.001734,0.050736,0.005481,0.029103,0.007,NA,43.65888,NA,NA,NA,1.51,61.14,87.77,2014-08-16,107,264,15-06-2014,4.09,NA,NA,Ct,NA,9307.8,168,314.4,13.7313360690141,2.4024924773292202,7.58462175760563,NA,1.3272020331225,0.271192469915493,176.804603783556,0.282316576584507,1331.44568105324,66.7908407378873,NA,NA,NA,25.881082195578202,12.1399781512755,1.68028354789116,686.551717244898,1896.90895673469,71.1473685918368,294.221148451446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88840880214218,1.41791137433109,1.3764418122447,Sable,93.2449005203441,3.3044203081193,1.27490039840638,7.45019920318724,41.5537848605578,36.4143426294821,4.82071713147411,Saint-Judes,48.2,105.6,86,133.4,56,105.2,11.4,17.2,19.9,17.8,13.2,8.8,NA,NA
2014_014,2,P15,Atocas Blanford,Universite Laval,Organic,A9,Centre_du_Quebec,St_Louis_Blanford,2014,46.237854,-72.03705,Stevens,100,2004,P,Conventional,0-46-0,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,P,P,P,P,A,Ammonium sulfate,Phosphate Trisodique Poudre,Potassium sulfate,Sul_Po_Mag,NA,Copper sulfate,Soilubor,NA,45,15,80,12,2,1,NA,0,0,31.0468,NA,NA,NA,NA,2014-06-17,NA,NA,2014-06-26,2014-07-02,2014-07-08,2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,65,Ancien CSN Leco,AcideNitrique_Perchlorique,ICP_Foresterie,105,A,Ancien CSN Leco,Ancien CSN Leco,ICP_Foresterie,ICP_Foresterie,15-06-2014,497.17,0.6012,7.1471,0.733,5.511,6.643,1.369,0.0205,0.024,0.172,0.218,0.18,0.16,NA,09-09-2014,511.78,0.9406,NA,10.74,0.913,4.268,2.188,8.445,0.0555,0.003,0.013,0.182,0.104,0.141,NA,NA,2014-07-06,152,617,2014-10-01,457.55,0,NA,1.7242,0.653,6.271,0.514,0.454,NA,0.001646,0.058491,0.005028,0.016435,0.021,NA,54.69237,NA,NA,NA,1.57,43.48,87.77,2014-08-16,110,226,15-06-2014,4.09,NA,NA,Ct,NA,9537.8,628,460.2,11.0421857153614,3.5135465534695,11.4408387618976,NA,1.58387710951352,0.317202506475904,239.437364181212,0.350660505971386,1586.3295755238,78.5921816082831,NA,NA,NA,25.5880395114379,13.2138574316176,1.85266916915033,1175.06213666667,2457.65986360784,89.7568489411765,516.180100329167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88840880214218,1.41791137433109,1.3764418122447,Sable,92.3177493804793,3.94866732477789,1.3228035538006,6.75222112537018,40.7305034550839,38.6771964461994,4.07699901283316,Saint-Judes,48.2,105.6,86,133.4,56,105.2,11.4,17.2,19.9,17.8,13.2,8.8,NA,NA
2014_015,1,P30,Atocas Blanford,Universite Laval,Organic,A9,Centre_du_Quebec,St_Louis_Blanford,2014,46.237854,-72.03705,Stevens,100,2004,P,Conventional,0-46-0,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,P,P,P,P,A,Ammonium sulfate,Phosphate Trisodique Poudre,Potassium sulfate,Sul_Po_Mag,NA,Copper sulfate,Soilubor,NA,45,30,80,12,2,1,NA,0,0,31.0468,NA,NA,NA,NA,2014-06-17,NA,NA,2014-06-26,2014-07-02,2014-07-08,2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,65,Ancien CSN Leco,AcideNitrique_Perchlorique,ICP_Foresterie,105,A,Ancien CSN Leco,Ancien CSN Leco,ICP_Foresterie,ICP_Foresterie,15-06-2014,504.34,0.4863,7.1468,0.715,5.268,7.427,1.483,0.018,0.023,0.156,0.207,0.249,0.226,NA,09-09-2014,517.62,0.9748,NA,11.303,0.971,4.536,2.235,8.793,0.0575,0.002,0.013,0.21,0.116,0.157,NA,NA,2014-07-06,73,247,2014-10-01,459.49,0,NA,3.6102,0.663,6.928,0.546,0.485,NA,0.001553,0.051469,0.006068,0.07143,0,NA,79.01597,NA,NA,NA,1.57,63.74,87.77,2014-08-16,105,229,15-06-2014,4.11,NA,NA,Ct,NA,8577.7,524,330.7,12.859284381459,4.92721050570479,7.62395640410335,NA,1.04658134880999,0.38036168662614,250.773340640312,0.295453057955927,1531.11403669878,76.6358791837386,NA,NA,NA,27.8522725816667,13.80045530225,2.32702596306667,1285.3450283,2340.41958904,118.98570178,515.326860602417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88840880214218,1.41791137433109,1.3764418122447,Sable,93.2449005203441,3.3044203081193,1.27490039840638,7.45019920318724,41.5537848605578,36.4143426294821,4.82071713147411,Saint-Judes,48.2,105.6,86,133.4,56,105.2,11.4,17.2,19.9,17.8,13.2,8.8,NA,NA
2014_016,2,P30,Atocas Blanford,Universite Laval,Organic,A9,Centre_du_Quebec,St_Louis_Blanford,2014,46.237854,-72.03705,Stevens,100,2004,P,Conventional,0-46-0,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,P,P,P,P,A,Ammonium sulfate,Phosphate Trisodique Poudre,Potassium sulfate,Sul_Po_Mag,NA,Copper sulfate,Soilubor,NA,45,30,80,12,2,1,NA,0,0,31.0468,NA,NA,NA,NA,2014-06-17,NA,NA,2014-06-26,2014-07-02,2014-07-08,2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,65,Ancien CSN Leco,AcideNitrique_Perchlorique,ICP_Foresterie,105,A,Ancien CSN Leco,Ancien CSN Leco,ICP_Foresterie,ICP_Foresterie,15-06-2014,506.93,0.4447,7.6181,0.725,5.745,7.888,1.416,0.0232,0.023,0.167,0.207,0.215,0.203,NA,09-09-2014,511.43,1.0252,NA,11.13,0.939,4.174,2.117,8.269,0.0473,0.002,0.012,0.176,0.085,0.133,NA,NA,2014-07-06,105,422,2014-10-01,459.97,0,NA,2.0357,0.757,6.987,0.63,0.518,NA,0.002213,0.059049,0.006484,0.072042,0.005,NA,48.19041,NA,NA,NA,1.44,36.15,87.77,2014-08-16,108,258,15-06-2014,4.12,NA,NA,Ct,NA,9793.7,592,319.4,9.56588305057804,3.57321717052565,9.46852256921965,NA,0.615651819099675,0.269849683381503,201.453731981684,0.316354946640173,1513.21188576272,78.3849081429191,NA,NA,NA,30.9241161808176,13.5777241096698,2.0391443163522,1028.5125354717,2303.18088264151,102.14547054717,418.777581700393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88840880214218,1.41791137433109,1.3764418122447,Sable,92.3177493804793,3.94866732477789,1.3228035538006,6.75222112537018,40.7305034550839,38.6771964461994,4.07699901283316,Saint-Judes,48.2,105.6,86,133.4,56,105.2,11.4,17.2,19.9,17.8,13.2,8.8,NA,NA
2014_017,1,K0,Atocas Blanford,Universite Laval,Organic,A9,Centre_du_Quebec,St_Louis_Blanford,2014,46.237854,-72.03705,Stevens,100,2004,K,Conventional,NA,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,P,P,P,A,Ammonium sulfate,Phosphate Trisodique Poudre,NA,Sul_Po_Mag,NA,Copper sulfate,Soilubor,NA,45,15,0,12,2,1,NA,0,0,16.3268,NA,NA,NA,NA,2014-06-17,NA,NA,2014-06-26,2014-07-02,2014-07-08,2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,65,Ancien CSN Leco,AcideNitrique_Perchlorique,ICP_Foresterie,105,A,Ancien CSN Leco,Ancien CSN Leco,ICP_Foresterie,ICP_Foresterie,15-06-2014,509.81,0.4689,7.3942,0.697,5.576,7.253,1.416,0.016,0.021,0.142,0.192,0.317,0.297,NA,09-09-2014,518.51,0.7177,NA,10.868,0.893,4.037,2.318,8.718,0.0559,0.003,0.016,0.184,0.155,0.197,NA,NA,2014-07-06,78,266,2014-10-01,455.52,0,NA,2.1752,0.597,6.122,0.461,0.426,NA,0.001602,0.056372,0.002862,0.026148,0.007,NA,46.88456,NA,NA,NA,1.52,58.63,87.77,2014-08-16,83,168,15-06-2014,4.09,NA,NA,Ct,NA,9994.6,608,358.5,8.52613602212389,3.0583749896073,9.14499889070797,NA,0.784582311027987,0.42720136259587,281.728211941482,0.386821106969027,1569.90692912655,86.6250766960177,NA,NA,NA,29.6478396826241,11.8612055832447,2.41863320851064,1342.65468031915,2660.74886629787,122.46569506383,599.156418938741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88840880214218,1.41791137433109,1.3764418122447,Sable,93.2449005203441,3.3044203081193,1.27490039840638,7.45019920318724,41.5537848605578,36.4143426294821,4.82071713147411,Saint-Judes,48.2,105.6,86,133.4,56,105.2,11.4,17.2,19.9,17.8,13.2,8.8,NA,NA
2014_018,2,K0,Atocas Blanford,Universite Laval,Organic,A9,Centre_du_Quebec,St_Louis_Blanford,2014,46.237854,-72.03705,Stevens,100,2004,K,Conventional,NA,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,A,P,P,P,A,Ammonium sulfate,Phosphate Trisodique Poudre,NA,Sul_Po_Mag,NA,Copper sulfate,Soilubor,NA,45,15,0,12,2,1,NA,0,0,16.3268,NA,NA,NA,NA,2014-06-17,NA,NA,2014-06-26,2014-07-02,2014-07-08,2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,65,Ancien CSN Leco,AcideNitrique_Perchlorique,ICP_Foresterie,105,A,Ancien CSN Leco,Ancien CSN Leco,ICP_Foresterie,ICP_Foresterie,15-06-2014,511.95,0.3536,6.9572,0.666,5.576,6.869,1.336,0.0172,0.02,0.127,0.187,0.226,0.209,NA,09-09-2014,517.93,0.5722,NA,10.585,0.983,4.153,2.439,8.785,0.0531,0.002,0.013,0.219,0.117,0.165,NA,NA,2014-07-06,167,700,2014-10-01,455.57,0.1091,NA,2.8262,0.606,5.985,0.499,0.454,NA,0.001738,0.039049,0.005971,0.079776,0,NA,40.83834,NA,NA,NA,1.48,33.52,87.77,2014-08-16,117,265,15-06-2014,4.13,NA,NA,Ct,NA,8962.6,506,297.8,11.4477278994334,3.17865346933959,10.8056611330028,NA,0.844809646737925,0.390896244305949,238.539125561367,0.423822505856941,1372.52123420368,85.3363878752124,NA,NA,NA,28.3897884060284,16.5027875779255,1.92352476411348,1034.28649723404,1991.32486757447,115.167598212766,363.632530428103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88840880214218,1.41791137433109,1.3764418122447,Sable,92.3177493804793,3.94866732477789,1.3228035538006,6.75222112537018,40.7305034550839,38.6771964461994,4.07699901283316,Saint-Judes,48.2,105.6,86,133.4,56,105.2,11.4,17.2,19.9,17.8,13.2,8.8,NA,NA
2014_019,1,K40,Atocas Blanford,Universite Laval,Organic,A9,Centre_du_Quebec,St_Louis_Blanford,2014,46.237854,-72.03705,Stevens,100,2004,K,Conventional,0-0-50; 0-0-22-11,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,P,P,P,P,A,Ammonium sulfate,Phosphate Trisodique Poudre,Potassium sulfate,Sul_Po_Mag,NA,Copper sulfate,Soilubor,NA,45,15,40,12,2,1,NA,0,0,23.6868,NA,NA,NA,NA,2014-06-17,NA,NA,2014-06-26,2014-07-02,2014-07-08,2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,65,Ancien CSN Leco,AcideNitrique_Perchlorique,ICP_Foresterie,105,A,Ancien CSN Leco,Ancien CSN Leco,ICP_Foresterie,ICP_Foresterie,15-06-2014,519.61,0.4562,7.668,0.742,5.42,7.552,1.5,0.0171,0.016,0.092,0.179,0.271,0.287,NA,09-09-2014,506.11,0.8097,NA,10.672,0.944,4.397,2.343,9.417,0.0559,0.002,0.016,0.233,0.143,0.208,NA,NA,2014-07-06,114,384,2014-10-01,440.4,0,NA,1.5546,0.731,7.233,0.638,0.529,NA,0.00224,0.056729,0.004603,0.035567,0.009,NA,27.81036,NA,NA,NA,1.55,58.04,87.77,2014-08-16,102,216,15-06-2014,4.06,NA,NA,Ct,NA,14508,532,462.3,13.6272794078947,2.66636005395285,6.54234762850877,NA,0.704371950317215,0.24069668380117001,187.33026216568,0.299109720811404,1750.88232360789,63.9132240671053,NA,NA,NA,34.4224947924242,14.1866762629545,2.22626031066667,1078.34033590909,2952.75761192727,130.572465690909,410.683438123409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88840880214218,1.41791137433109,1.3764418122447,Sable,93.2449005203441,3.3044203081193,1.27490039840638,7.45019920318724,41.5537848605578,36.4143426294821,4.82071713147411,Saint-Judes,48.2,105.6,86,133.4,56,105.2,11.4,17.2,19.9,17.8,13.2,8.8,NA,NA
2014_020,2,K40,Atocas Blanford,Universite Laval,Organic,A9,Centre_du_Quebec,St_Louis_Blanford,2014,46.237854,-72.03705,Stevens,100,2004,K,Conventional,0-0-50; 0-0-22-11,P,A,A,A,A,A,A,A,A,A,A,A,P,A,A,A,P,P,P,P,A,Ammonium sulfate,Phosphate Trisodique Poudre,Potassium sulfate,Sul_Po_Mag,NA,Copper sulfate,Soilubor,NA,45,15,40,12,2,1,NA,0,0,23.6868,NA,NA,NA,NA,2014-06-17,NA,NA,2014-06-26,2014-07-02,2014-07-08,2014-07-16,NA,NA,NA,NA,NA,NA,NA,NA,65,Ancien CSN Leco,AcideNitrique_Perchlorique,ICP_Foresterie,105,A,Ancien CSN Leco,Ancien CSN Leco,ICP_Foresterie,ICP_Foresterie,15-06-2014,516.73,0.5927,8.0126,0.907,6.072,7.266,1.494,0.0152,0.016,0.086,0.175,0.197,0.202,NA,09-09-2014,516.87,1.0261,NA,10.922,0.955,4.405,2.168,8.039,0.0543,0.003,0.013,0.189,0.122,0.542,NA,NA,2014-07-06,134,527,2014-10-01,431.93,0.0893,NA,3.0957,0.808,6.176,0.484,0.503,NA,0.001851,0.05249,0.006279,0.03322,0.016,NA,23.25702,NA,NA,NA,1.7,37.9,87.77,2014-08-16,106,236,15-06-2014,4.1,NA,NA,Ct,NA,7551.6,590,240,11.7126581128571,3.6596308253625,8.77708419128571,NA,0.659129021681393,0.327673541371429,289.908095351893,0.298276010421429,1323.52712649686,83.5106047855714,NA,NA,NA,20.4895312598639,13.9450672533163,1.86109568190476,999.648066938776,1855.07607746939,95.8831006326531,383.646316764371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88840880214218,1.41791137433109,1.3764418122447,Sable,92.3177493804793,3.94866732477789,1.3228035538006,6.75222112537018,40.7305034550839,38.6771964461994,4.07699901283316,Saint-Judes,48.2,105.6,86,133.4,56,105.2,11.4,17.2,19.9,17.8,13.2,8.8,NA,NA
